video_path,relative_path,label,label_name,manipulation_type,identity_group,frame_count,width,height,file_size_mb,split
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\193.mp4,original/193.mp4,0,REAL,original,original_193,372,1920,1080,4.65,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\194.mp4,original/194.mp4,0,REAL,original,original_194,567,640,480,0.96,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\197.mp4,original/197.mp4,0,REAL,original,original_197,880,640,480,1.57,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\200.mp4,original/200.mp4,0,REAL,original,original_200,719,854,480,2.6,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\201.mp4,original/201.mp4,0,REAL,original,original_201,863,656,480,1.86,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\202.mp4,original/202.mp4,0,REAL,original,original_202,323,854,480,0.67,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\203.mp4,original/203.mp4,0,REAL,original,original_203,446,640,480,1.35,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\205.mp4,original/205.mp4,0,REAL,original,original_205,307,854,480,0.87,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\206.mp4,original/206.mp4,0,REAL,original,original_206,714,656,480,0.71,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\207.mp4,original/207.mp4,0,REAL,original,original_207,346,1920,1080,2.89,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\209.mp4,original/209.mp4,0,REAL,original,original_209,337,854,480,1.22,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\210.mp4,original/210.mp4,0,REAL,original,original_210,839,654,480,1.76,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\212.mp4,original/212.mp4,0,REAL,original,original_212,415,854,480,0.66,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\213.mp4,original/213.mp4,0,REAL,original,original_213,378,1280,720,1.8,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\215.mp4,original/215.mp4,0,REAL,original,original_215,588,720,480,1.02,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\216.mp4,original/216.mp4,0,REAL,original,original_216,476,644,480,0.98,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\217.mp4,original/217.mp4,0,REAL,original,original_217,702,1920,1080,6.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\218.mp4,original/218.mp4,0,REAL,original,original_218,353,640,480,0.45,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\219.mp4,original/219.mp4,0,REAL,original,original_219,350,1280,720,2.0,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\222.mp4,original/222.mp4,0,REAL,original,original_222,407,640,480,0.84,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\224.mp4,original/224.mp4,0,REAL,original,original_224,488,640,480,1.8,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\225.mp4,original/225.mp4,0,REAL,original,original_225,304,1280,720,1.16,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\226.mp4,original/226.mp4,0,REAL,original,original_226,328,1280,720,1.25,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\227.mp4,original/227.mp4,0,REAL,original,original_227,441,1280,720,1.39,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\229.mp4,original/229.mp4,0,REAL,original,original_229,392,854,480,0.68,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\231.mp4,original/231.mp4,0,REAL,original,original_231,573,720,480,0.96,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\232.mp4,original/232.mp4,0,REAL,original,original_232,574,720,480,1.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\234.mp4,original/234.mp4,0,REAL,original,original_234,528,1280,720,1.42,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\235.mp4,original/235.mp4,0,REAL,original,original_235,312,854,480,1.31,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\236.mp4,original/236.mp4,0,REAL,original,original_236,651,656,480,1.44,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\237.mp4,original/237.mp4,0,REAL,original,original_237,757,1280,720,3.13,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\238.mp4,original/238.mp4,0,REAL,original,original_238,622,640,480,0.87,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\241.mp4,original/241.mp4,0,REAL,original,original_241,292,854,480,0.6,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\242.mp4,original/242.mp4,0,REAL,original,original_242,331,640,480,0.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\243.mp4,original/243.mp4,0,REAL,original,original_243,387,1280,720,2.23,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\244.mp4,original/244.mp4,0,REAL,original,original_244,557,1920,1080,4.63,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\245.mp4,original/245.mp4,0,REAL,original,original_245,334,640,480,0.67,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\246.mp4,original/246.mp4,0,REAL,original,original_246,496,1280,720,1.85,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\247.mp4,original/247.mp4,0,REAL,original,original_247,399,656,480,1.19,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\248.mp4,original/248.mp4,0,REAL,original,original_248,496,1280,720,2.13,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\249.mp4,original/249.mp4,0,REAL,original,original_249,632,854,480,1.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\250.mp4,original/250.mp4,0,REAL,original,original_250,564,1280,720,2.54,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\251.mp4,original/251.mp4,0,REAL,original,original_251,346,1920,1080,2.47,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\252.mp4,original/252.mp4,0,REAL,original,original_252,572,800,480,1.68,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\253.mp4,original/253.mp4,0,REAL,original,original_253,501,1280,720,1.53,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\255.mp4,original/255.mp4,0,REAL,original,original_255,470,1280,720,1.83,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\256.mp4,original/256.mp4,0,REAL,original,original_256,546,1280,720,2.25,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\257.mp4,original/257.mp4,0,REAL,original,original_257,763,656,480,2.19,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\260.mp4,original/260.mp4,0,REAL,original,original_260,302,640,480,0.47,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\261.mp4,original/261.mp4,0,REAL,original,original_261,677,600,480,0.73,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\262.mp4,original/262.mp4,0,REAL,original,original_262,397,600,480,0.7,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\264.mp4,original/264.mp4,0,REAL,original,original_264,455,854,480,0.62,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\265.mp4,original/265.mp4,0,REAL,original,original_265,552,1920,1080,5.94,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\266.mp4,original/266.mp4,0,REAL,original,original_266,465,720,480,1.36,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\267.mp4,original/267.mp4,0,REAL,original,original_267,306,1280,720,1.66,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\268.mp4,original/268.mp4,0,REAL,original,original_268,1465,654,480,3.65,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\269.mp4,original/269.mp4,0,REAL,original,original_269,387,640,480,0.72,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\270.mp4,original/270.mp4,0,REAL,original,original_270,311,656,480,0.79,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\271.mp4,original/271.mp4,0,REAL,original,original_271,490,640,480,1.33,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\272.mp4,original/272.mp4,0,REAL,original,original_272,323,1280,720,1.5,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\273.mp4,original/273.mp4,0,REAL,original,original_273,322,1280,720,0.91,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\274.mp4,original/274.mp4,0,REAL,original,original_274,474,1280,720,2.25,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\275.mp4,original/275.mp4,0,REAL,original,original_275,424,640,480,0.8,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\277.mp4,original/277.mp4,0,REAL,original,original_277,966,1280,720,3.15,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\278.mp4,original/278.mp4,0,REAL,original,original_278,449,640,480,0.69,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\281.mp4,original/281.mp4,0,REAL,original,original_281,309,1280,720,0.84,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\282.mp4,original/282.mp4,0,REAL,original,original_282,594,854,480,1.2,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\283.mp4,original/283.mp4,0,REAL,original,original_283,966,640,480,1.31,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\287.mp4,original/287.mp4,0,REAL,original,original_287,475,1280,720,2.89,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\288.mp4,original/288.mp4,0,REAL,original,original_288,543,640,480,0.72,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\289.mp4,original/289.mp4,0,REAL,original,original_289,597,720,480,1.14,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\290.mp4,original/290.mp4,0,REAL,original,original_290,422,640,480,1.07,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\291.mp4,original/291.mp4,0,REAL,original,original_291,330,1920,1080,2.42,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\293.mp4,original/293.mp4,0,REAL,original,original_293,758,656,480,1.9,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\294.mp4,original/294.mp4,0,REAL,original,original_294,604,1280,720,3.38,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\295.mp4,original/295.mp4,0,REAL,original,original_295,411,1920,1080,3.5,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\298.mp4,original/298.mp4,0,REAL,original,original_298,569,640,480,1.11,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\299.mp4,original/299.mp4,0,REAL,original,original_299,314,640,480,0.91,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\300.mp4,original/300.mp4,0,REAL,original,original_300,598,600,480,0.91,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\301.mp4,original/301.mp4,0,REAL,original,original_301,763,640,480,1.26,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\302.mp4,original/302.mp4,0,REAL,original,original_302,875,854,480,1.5,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\304.mp4,original/304.mp4,0,REAL,original,original_304,610,640,480,0.93,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\original\306.mp4,original/306.mp4,0,REAL,original,original_306,728,600,480,0.94,train
